key,ra,dec,name,host,confirmed_real,confirmed_galaxy,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,ll,bb,sg_xx,sg_yy,sg_zz,distance_gc,distance_m31,distance_lg,distance_host,mass_HI,mass_HI_ul,metallicity,metallicity_em,metallicity_ep,metallicity_type,velocity_gsr,velocity_lg,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,surface_brightness_rhalf,distance_measurement_method
ngc_0300_gc-ksl2002_gc_04,13.690083,-37.728056,[KSL2002] GC 4,ngc_0300,1,,,,,,,,,,,,,26.6,,,,18.839,,,Kim2002JKAS...35....9K,161.0,28.0,28.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-1.18,0.33,0.33,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.76,,,5.34,2089.3,,,299.3660314,-79.3771827,-366.29,-2027.91,-344.37,2088.58,2085.93,2051.22,1.85,,,-1.18,0.33,0.33,spectroscopic,115.06,130.6,,,,,,,,,,,,host
ngc_0300_gc-ksl2002_gc_05,13.705625,-37.725139,[KSL2002] GC 5,ngc_0300,1,,,,,,,,,,,,,26.6,,,,19.076,,,Kim2002JKAS...35....9K,120.0,35.0,35.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-1.57,0.52,0.52,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.52,,,5.24,2089.3,,,299.2983893,-79.3792239,-366.08,-2027.87,-344.78,2088.58,2085.9,2051.2,1.57,,,-1.57,0.52,0.52,spectroscopic,74.04,89.58,,,,,,,,,,,,host
ngc_0300_gc-ksl2002_gc_12,13.795958,-37.612806,[KSL2002] GC 12,ngc_0300,1,,,,,,,,,,,,,26.6,,,,18.158,,,Kim2002JKAS...35....9K,177.0,18.0,18.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-0.93,0.23,0.23,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.44,,,5.61,2089.3,,,298.8633569,-79.4858376,-361.54,-2028.41,-346.41,2088.6,2084.44,2050.46,3.36,,,-0.93,0.23,0.23,spectroscopic,131.24,146.91,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_013,13.417917,-37.826217,[OMS2004] NGC 300 13,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,127.0,40.0,40.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-0.89,0.66,0.66,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,300.5573491,-79.2917344,-371.61,-2028.08,-337.59,2088.54,2087.13,2051.83,10.2,,,-0.89,0.66,0.66,spectroscopic,81.28,96.73,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_023,13.481917,-37.543717,[OMS2004] NGC 300 23,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,249.0,29.0,29.0,,,,,Olsen2004AJ....127.2674O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,300.2044578,-79.5713468,-361.34,-2030.01,-337.13,2088.57,2083.39,2049.93,8.65,,,,,,,204.1,219.93,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_029,13.510333,-37.742122,[OMS2004] NGC 300 29,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,82.0,45.0,45.0,,,,,Olsen2004AJ....127.2674O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,300.1402549,-79.3720149,-368.04,-2028.41,-339.49,2088.56,2086.05,2051.28,6.48,,,,,,,36.38,51.93,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_032,13.522875,-37.386456,[OMS2004] NGC 300 32,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,118.0,60.0,60.0,,,,,Olsen2004AJ....127.2674O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,299.975148,-79.7265575,-355.58,-2031.04,-337.02,2088.59,2081.31,2048.87,12.31,,,,,,,73.55,89.59,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_035,13.531417,-37.702564,[OMS2004] NGC 300 35,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,73.0,17.0,17.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,300.0378181,-79.4105806,-366.52,-2028.64,-339.76,2088.56,2085.53,2051.01,5.57,,,,,,,27.47,43.07,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_037,13.529333,-37.686208,[OMS2004] NGC 300 37,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,18.0,13.0,13.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,300.0417291,-79.4270038,-365.96,-2028.77,-339.58,2088.57,2085.31,2050.9,5.59,,,,,,,-27.47,-11.85,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_042,13.591,-37.535506,[OMS2004] NGC 300 42,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,21.0,13.0,13.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-0.07,0.25,0.25,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,299.7247096,-79.5745183,-360.28,-2029.7,-340.1,2088.58,2083.33,2049.89,6.63,,,-0.07,0.25,0.25,spectroscopic,-24.09,-8.27,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_044,13.59675,-37.988242,[OMS2004] NGC 300 44,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,120.0,38.0,38.0,,,,,Olsen2004AJ....127.2674O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,299.851384,-79.122365,-375.99,-2026.22,-343.82,2088.55,2089.36,2052.96,11.66,,,,,,,73.37,88.57,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_045,13.600542,-37.429492,[OMS2004] NGC 300 45,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,23.0,17.0,17.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-0.71,0.35,0.35,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,299.6453389,-79.6798372,-356.53,-2030.46,-339.53,2088.59,2081.92,2049.18,9.95,,,-0.71,0.35,0.35,spectroscopic,-21.75,-5.79,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_116,14.079292,-37.488119,[OMS2004] NGC 300 116,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,35.0,19.0,19.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-0.59,0.29,0.29,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,297.5682208,-79.589268,-355.22,-2028.33,-353.33,2088.63,2082.91,2049.68,12.54,,,-0.59,0.29,0.29,spectroscopic,-10.91,4.87,,,,,,,,,,,,host
ngc_0300_gc-oms2004_gc_121,14.096375,-37.557494,[OMS2004] NGC 300 121,ngc_0300,1,,,,,,,,,,,,,26.6,,,,,,,,248.0,15.0,15.0,,,,,Olsen2004AJ....127.2674O,,,,,,,,-1.25,0.35,0.35,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3,,,297.534172,-79.5188525,-357.52,-2027.75,-354.34,2088.63,2083.84,2050.16,11.74,,,-1.25,0.35,0.35,spectroscopic,201.82,217.51,,,,,,,,,,,,host
ngc_4594-dw1240m1118_gc-nsc,190.0391,-11.3139,dw1240-1118-NSC,ngc_4594-dw1240m1118,1,,,,,,,,,,,,,29.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8790.23,,,298.4905358,51.4605339,-5182.14,7028.83,-1004.53,8787.81,9470.7,9128.53,0.01,,,,,,,,,,,,,,,,,,,,host
ngc_4594-dw1240m1140_gc-rz_1934,190.07387,-11.679056,RZ 1934,ngc_4594-dw1240m1140,1,,,,,,,,,,,,,29.9,,,,20.23,,,Dowell2014AJ....147..150D,1293.0,9.0,9.0,,,,,Dowell2014AJ....147..150D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.67,,,6.1,9549.93,,,298.5854928,51.0986336,-5677.75,7599.44,-1101.29,9547.49,10232.11,9889.26,0.0,,,,,,,1167.5,1097.3,,,,,,,,,,,,host
ngc_4594-dw1_gc-rz_4814,189.81371,-11.718856,RZ 4814,ngc_4594-dw1,1,,,,,,,,,,,,,29.86,,,,20.89,,,Dowell2014AJ....147..150D,1368.1,9.5,9.5,,,,,Dowell2014AJ....147..150D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.97,,,5.82,9375.62,,,298.1856896,51.0405837,-5567.73,7459.34,-1122.87,9373.21,10058.14,9715.1,0.01,,,,,,,1241.87,1171.6,,,,,,,,,,,,host
ngc_4594_gc-rz_3246,189.96421,-11.7351,RZ 3246,ngc_4594-kksg_32,1,,,,,,,,,,,,,29.77,,,,20.6,,,Dowell2014AJ....147..150D,1095.2,49.5,49.5,,,,,Dowell2014AJ....147..150D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.17,,,5.9,8994.98,,,298.4212999,51.0351918,-5349.9,7153.57,-1055.7,8992.55,9677.91,9334.6,2.93,,,,,,,969.28,899.02,,,,,,,,,,,,host
ngc_6822_hubble_6,296.227375,-14.81930833,NGC 6822-Hubble VI,ngc_6822,1,,0.013,0.0033,0.0033,,,,,,,,Wyder2000PASP..112.1162W,23.78,,,,15.97,0.11,0.11,Wyder2000PASP..112.1162W,,,,,,,,,,,,,,,,,,,,,,,,0.0027,,,0.3,,,Wyder2000PASP..112.1162W,,,,,,,,0.07,0.01,0.01,Wyder2000PASP..112.1162W,-0.6,,,Wyder2000PASP..112.1162W,,,,,,,,,,,,,,-7.81,0.11,0.11,5.36,570.16,,,25.3187441,-18.3940827,-203.12,-234.02,478.6,563.21,951.11,681.32,0.31,,,-0.6,,,isochrone,,,,,,,2.14,0.54,0.54,2.14,0.54,0.54,17.42,host
ngc_6822_hubble_7,296.232375,-14.81561111,NGC 6822-Hubble VII,ngc_6822,1,,0.0183,0.0007,0.0007,,,,,,,,Hwang2011ApJ...738...58H,23.78,,,,15.05,0.02,0.02,Veljanoski2015MNRAS.452..320V,-68.0,12.0,12.0,,,,,Veljanoski2015MNRAS.452..320V,,,,,,,,-2.34,0.03,0.03,,,,,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,12.0,0.11,0.11,Hwang2014ApJ...783...49H,-1.5,0.4,0.4,Veljanoski2015MNRAS.452..320V,,,,,,,,,,,,,,-8.73,0.02,0.02,5.73,570.16,,,25.3243833,-18.396981,-203.07,-234.05,478.61,563.21,951.06,681.28,0.27,,,-2.34,0.03,0.03,spectroscopic,40.29,52.58,,,,,3.03,0.11,0.12,3.03,0.11,0.12,17.25,host
ngc_6822_hubble_8,296.2425417,-14.72038889,NGC 6822-Hubble VIII,ngc_6822,1,,0.0446,0.0022,0.0022,,,,,,,,Hwang2011ApJ...738...58H,23.78,,,,17.11,,,Hwang2011ApJ...738...58H,-46.9,31.2,31.2,,,,,Hwang2014ApJ...783...49H,,,,,,,,-0.33,0.12,0.12,,,,,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,0.5,0.11,0.11,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,,,,-6.67,,,4.9,570.16,,,25.4201751,-18.3669746,-202.27,-233.82,479.07,563.22,950.47,680.87,0.69,,,-0.33,0.12,0.12,spectroscopic,61.76,74.15,,,,,7.39,0.36,0.36,7.39,0.36,0.36,21.24,host
ngc_6822_sc1,295.0490417,-15.36313889,NGC 6822-SC1,ngc_6822,1,,0.1024,0.0015,0.0015,,,,,,,,Hwang2011ApJ...738...58H,23.78,,,,16.3,0.02,0.02,Veljanoski2015MNRAS.452..320V,-67.0,4.0,4.0,,,,,Veljanoski2015MNRAS.452..320V,,,,,,,,-2.0,0.04,0.04,,,,,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,10.0,1.3,1.3,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,,,,-7.48,0.02,0.02,5.23,570.16,,,24.3077393,-17.5783375,-212.92,-226.2,478.11,563.12,960.81,688.08,12.75,,,-2.0,0.04,0.04,spectroscopic,38.24,48.86,,,,,16.98,0.25,0.25,16.98,0.25,0.25,22.24,host
ngc_6822_sc2,295.7682917,-14.97263889,NGC 6822-SC2,ngc_6822,1,,0.0841,0.0015,0.0015,,,,,,,,Hwang2011ApJ...738...58H,23.78,,,,17.15,0.03,0.03,Veljanoski2015MNRAS.452..320V,-76.0,4.0,4.0,,,,,Veljanoski2015MNRAS.452..320V,,,,,,,,-2.53,0.06,0.06,,,,,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,13.3,1.77,1.77,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,,,,-6.63,0.03,0.03,4.89,570.16,,,24.9803287,-18.0520078,-206.49,-230.79,478.74,563.18,954.57,683.73,4.85,,,-2.53,0.06,0.06,spectroscopic,31.32,43.01,,,,,13.94,0.25,0.25,13.94,0.25,0.25,22.66,host
ngc_6822_sc3,296.4172917,-14.82361111,NGC 6822-SC3,ngc_6822,1,,0.0549,0.0037,0.0037,,,,,,,,Hwang2011ApJ...738...58H,23.78,,,,18.44,0.04,0.04,Veljanoski2015MNRAS.452..320V,-83.0,14.0,14.0,,,,,Veljanoski2015MNRAS.452..320V,,,,,,,,-1.52,0.06,0.06,,,,,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,7.8,0.74,0.74,Hwang2014ApJ...783...49H,-1.7,0.4,0.4,Veljanoski2015MNRAS.452..320V,,,,,,,,,,,,,,-5.34,0.04,0.04,4.37,570.16,,,25.3937562,-18.5633904,-202.27,-235.59,478.2,563.22,950.05,680.58,1.78,,,-1.52,0.06,0.06,spectroscopic,25.41,37.86,,,,,9.09,0.6,0.61,9.09,0.6,0.61,23.02,host
ngc_6822_sc4,296.87725,-14.44702778,NGC 6822-SC4,ngc_6822,1,,0.1009,0.0022,0.0022,,,,,,,,Hwang2011ApJ...738...58H,23.78,,,,17.52,0.03,0.033,Veljanoski2015MNRAS.452..320V,-115.0,58.0,58.0,,,,,Hwang2014ApJ...783...49H,,,,,,,,-2.53,0.08,0.08,,,,,Hwang2014ApJ...783...49H,,,,,,,,,,,,,,,9.0,3.29,3.29,Hwang2014ApJ...783...49H,-1.1,0.4,0.4,Veljanoski2015MNRAS.452..320V,,,,,,,,,,,,,,-6.26,0.03,0.03,4.74,570.16,,,25.9487335,-18.8153748,-197.11,-238.08,479.12,563.27,945.31,677.27,7.05,,,-2.53,0.08,0.08,spectroscopic,-4.81,8.45,,,,,16.73,0.36,0.36,16.73,0.36,0.36,23.43,host
ngc_6822_sc5,295.92625,-14.69991667,NGC 6822-SC5,ngc_6822,0,,,,,,,,,,,,,23.78,,,,,,,Veljanoski2015MNRAS.452..320V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.16,,,25.3078162,-18.0795394,-203.59,-231.16,479.79,563.2,952.15,682.04,3.11,,,,,,,,,,,,,,,,,,,,host
ngc_6822_sc6,296.40425,-14.68633333,NGC 6822-SC6,ngc_6822,1,,,,,,,,,,,,,23.78,,,,15.38,0.02,0.02,Veljanoski2015MNRAS.452..320V,-6.0,3.0,3.0,8.7,,,,Veljanoski2015MNRAS.452..320V,,,,,,,,-1.689,0.015,0.015,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,,,,,-1.7,0.3,0.3,Veljanoski2015MNRAS.452..320V,,,,,,,,,,,,,,-8.4,0.02,0.02,5.59,570.16,,,25.5204328,-18.49573,-201.24,-235.02,478.91,563.23,949.36,680.09,1.92,,,-1.69,0.02,0.02,spectroscopic,102.92,115.49,-inf,,,,,,,,,,,host
ngc_6822_sc7,296.5035417,-14.54316667,NGC 6822-SC7,ngc_6822,1,,,,,,,,,,,,,23.78,,,,14.77,0.02,0.02,Veljanoski2015MNRAS.452..320V,-37.0,2.0,2.0,9.2,,,,Veljanoski2015MNRAS.452..320V,,,,,,,,-1.13,0.011,0.011,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,,,,,-1.0,0.4,0.4,Veljanoski2015MNRAS.452..320V,,,,,,,,,,,,,,-9.01,0.02,0.02,5.84,570.16,,,25.6996662,-18.524731,-199.63,-235.35,479.42,563.24,947.99,679.14,3.55,,,-1.13,0.01,0.01,spectroscopic,72.54,85.35,-inf,,,,,,,,,,,host
pegasus_dirr_gc1,352.109583,14.74033,DDO 216-A1,pegasus_dirr,1,,0.0517,,,,,,,,,,Cole2017ApJ...837...54C,24.77,0.08,0.08,Cole2017ApJ...837...54C,17.63,0.16,0.16,Cole2017ApJ...837...54C,-176.5,9.5,9.5,,,,,Leaman2020MNRAS.492.5102L,,,,,,,,-1.79,0.04,0.04,,,,,Leaman2020MNRAS.492.5102L,0.035,0.015,0.015,0.61,,,Cole2017ApJ...837...54C,,,,,,,,12.3,0.8,0.8,Cole2017ApJ...837...54C,-1.6,0.2,0.2,Cole2017ApJ...837...54C,,,,,,,,,,,,,,-7.14,0.16,0.16,5.09,899.5,0.0,0.0,94.7251965,-43.539084,479.63,-664.48,370.84,900.02,463.75,601.21,12.36,,,-1.79,0.04,0.04,spectroscopic,-5.2,67.09,,,,,13.52,,,13.52,,,22.09,
phoenix_1_gc-3,27.7636,-44.4696,Phoenix GC-3,phoenix_1,0,,0.0217,,,,,,,,,,MartinezDelgado1999AJ....118..862M,23.06,,,,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.63,,,4.09,409.26,,,272.2226101,-68.9359347,-103.74,-368.11,-145.69,409.23,858.97,549.55,0.19,,,,,,,,,,,,,2.58,,,2.58,,,21.0,host
phoenix_1_gc-a,27.7895,-44.4514,Phoenix GC-A,phoenix_1,0,,0.0217,,,,,,,,,,MartinezDelgado1999AJ....118..862M,23.06,,,,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.58,,,4.07,409.26,,,272.150698,-68.9381733,-103.6,-368.11,-145.8,409.23,858.89,549.48,0.09,,,,,,,,,,,,,2.58,,,2.58,,,21.05,host
phoenix_1_gc-b,27.7528,-44.4483,Phoenix GC-B,phoenix_1,0,,0.03,,,,,,,,,,MartinezDelgado1999AJ....118..862M,23.06,,,,19.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.77,,,3.74,409.26,,,272.201384,-68.9572646,-103.6,-368.17,-145.63,409.23,858.83,549.44,0.12,,,,,,,,,,,,,3.57,,,3.57,,,22.56,host
phoenix_1_gc-c,27.7574,-44.4384,Phoenix GC-C,phoenix_1,0,,0.0217,,,,,,,,,,MartinezDelgado1999AJ....118..862M,23.06,,,,18.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.37,,,3.98,409.26,,,272.1767624,-68.9628015,-103.53,-368.19,-145.65,409.23,858.77,549.39,0.1,,,,,,,,,,,,,2.58,,,2.58,,,21.26,host
sculptor-de1-gc1,5.96954167,-24.6994444,Scl-dE1-GC1,sculptor-de1,1,,0.0175,0.0008,0.0008,,,,,,,,DaCosta2009AJ....137.4361D,28.17,,,,21.5,0.05,0.05,DaCosta2009AJ....137.4361D,,,,,,,,,,,,,,,,,,,,,,,,0.0167,0.00167,0.00167,0.0744,,,DaCosta2009AJ....137.4361D,,,,,,,,,,,,-1.7,0.3,0.3,DaCosta2009AJ....137.4361D,,,,,,,,,,,,,,-6.67,0.05,0.05,4.9,4305.27,,,52.8009954,-83.345278,47.22,-4304.95,22.93,4304.7,4053.52,4163.24,0.5,,,-1.7,0.3,0.3,isochrone,,,,,,,21.89,1.03,1.04,21.89,1.03,1.04,23.6,host
sextans_a-gc1,152.6825,-4.72467,Sextans A-GC1,sextans_a,1,,0.0183,0.0005,0.0005,,,,0.12,0.01,0.01,,Beasley2019MNRAS.487.1986B,25.74,,,,18.04,,,Beasley2019MNRAS.487.1986B,340.4,0.6,0.6,5.41,0.77,0.77,,Gvozdenko2024A&A...685A.154G,,,,,,,,-2.14,0.04,0.04,,,,,Gvozdenko2024A&A...685A.154G,,,,,,,,,,,,,,,8.6,2.7,2.7,Beasley2019MNRAS.487.1986B,,,,,,,,,,,,,,,,,,-7.7,,,5.31,1406.05,,,246.1181307,39.8016022,-347.19,1007.19,-917.61,1408.59,1996.66,1682.59,1.9,,,-2.14,0.04,0.04,spectroscopic,168.84,110.28,5.28,0.13,0.12,,7.48,0.2,0.2,7.02,0.19,0.2,20.1,host
sextans_b-gc1,150.0193333,5.335388889,Sextans B-GC1,sextans_b,1,,0.0104,0.0005,0.0005,,,,0.05,,,,Sharina2007AstBu..62..209S,25.72,,,,17.9,0.02,0.02,Sharina2007AstBu..62..209S,349.0,5.0,5.0,,,,,Sharina2007AstBu..62..209S,,,,,,,,-1.35,0.3,0.3,,,,,Sharina2007AstBu..62..209S,0.004297183463,0.0003791632468,0.0003791632468,0.1011101991,0.005055509957,0.005055509957,Sharina2007AstBu..62..209S,,,,,,,,2.0,1.0,1.0,Sharina2007AstBu..62..209S,,,,,,,,,,,,,,,,,,-7.82,0.02,0.02,5.36,1393.16,,,233.2106158,43.8012992,-102.32,1068.54,-888.05,1396.69,1907.52,1624.52,0.46,,,-1.35,0.3,0.3,spectroscopic,206.85,158.92,,,,,4.2,0.2,0.2,4.09,0.2,0.2,18.81,host
smc_gc-bologna_a,5.377083333333332,-71.93527777777778,Bologna A,smc,1,,0.6667,,,,,,,,,,Bellazzini2019RNAAS...3...47B,18.99,,,,,,,,,,,,,,,,0.15,0.34,0.34,-1.37,0.28,0.28,Bellazzini2019RNAAS...3...47B,,,,,,,,,,,,,,,,,,,,,,,4.5,,,Bellazzini2019RNAAS...3...47B,-0.9,,,Bellazzini2019RNAAS...3...47B,,,,,,,,,,,,,,,,,,62.81,,,306.2058078,-45.0022349,-43.57,-43.2,-13.44,59.87,803.13,416.92,3.68,,,-0.9,,,isochrone,,,,,,,12.18,,,12.18,,,,host
smc_gc-bruck_168,21.677917,-70.783,Bruck 168,smc,1,,,,,,,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,298.7619066,-46.0585925,-41.3,-43.42,-18.8,60.58,802.22,416.04,2.6,,,,,,,,,,,,,,,,,,,,host
smc_gc-bs_90,14.77025,-72.15286,BS 90,smc,1,,,,,,,,,,,,,18.91,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.67,0.05,0.05,-1.06,0.06,0.06,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,4.2,,,Milone2023A&A...672A.161M,-0.7,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,60.53,0.0,0.0,302.104404,-44.9631098,-41.32,-41.28,-15.92,57.97,802.27,415.92,2.34,,,-0.7,,,isochrone,,,,,,,,,,,,,,
smc_gc-eso_29-36,18.020083,-75.194472,ESO 29-36,smc,1,,,,,,,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,301.1633155,-41.8628177,-44.92,-40.22,-17.59,60.14,806.29,419.96,3.09,,,,,,,,,,,,,,,,,,,,host
smc_gc-eso_29-46,23.309583,-74.166111,ESO 29-46,smc,1,,,,,,,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,299.0739616,-42.6475912,-43.86,-40.7,-19.1,60.38,805.52,419.22,2.93,,,,,,,,,,,,,,,,,,,,host
smc_gc-eso_29-48,23.608333,-72.874444,ESO 29-48,smc,1,,,,,,,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,298.5616353,-43.8871168,-42.85,-41.67,-19.3,60.49,804.32,418.06,2.45,,,,,,,,,,,,,,,,,,,,host
smc_gc-hw_05,7.764917,-72.339194,HW 5,smc,1,,,,,,,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,305.1041396,-44.7030093,-43.62,-42.87,-14.29,59.95,803.48,417.25,2.81,,,,,,,,,,,,,,,,,,,,host
smc_gc-hw_57,16.93008,-71.87708,HW 57,smc,1,,,,,,,,,,,,,19.18,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.77,0.14,0.14,-1.03,0.06,0.06,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,5.3,,,Milone2023A&A...672A.161M,-1.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,68.55,0.0,0.0,301.1363771,-45.1943636,-46.38,-46.85,-18.78,66.02,805.75,419.89,5.78,,,-1.3,,,isochrone,,,,,,,,,,,,,,
